graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split
real_PROTEINS_0306,real,PROTEINS,large,74,125,{},graphviz_sfdp,1080896910,data/raw/real/PROTEINS/real_PROTEINS_0306.graphml,data/images/real_PROTEINS_0306.png,0.0462791558681969,sparse,48,53,72,26,in_distribution_normal,held_out
real_PROTEINS_0307,real,PROTEINS,large,88,142,{},graphviz_sfdp,4079640289,data/raw/real/PROTEINS/real_PROTEINS_0307.graphml,data/images/real_PROTEINS_0307.png,0.0370950888192267,sparse,73,103,39,15,in_distribution_normal,held_out
real_PROTEINS_0308,real,PROTEINS,medium,34,66,{},graphviz_sfdp,18874195,data/raw/real/PROTEINS/real_PROTEINS_0308.graphml,data/images/real_PROTEINS_0308.png,0.1176470588235294,sparse,25,31,35,9,in_distribution_normal,held_out
real_PROTEINS_0309,real,PROTEINS,xlarge,328,541,{},graphviz_sfdp,3743337579,data/raw/real/PROTEINS/real_PROTEINS_0309.graphml,data/images/real_PROTEINS_0309.png,0.0100880137241739,sparse,123,203,338,205,out_of_distribution_size,held_out
real_PROTEINS_0310,real,PROTEINS,xlarge,153,245,{},graphviz_sfdp,483825158,data/raw/real/PROTEINS/real_PROTEINS_0310.graphml,data/images/real_PROTEINS_0310.png,0.0210698314413484,sparse,69,92,153,84,out_of_distribution_size,held_out
real_PROTEINS_0311,real,PROTEINS,small,24,54,{},graphviz_sfdp,3120098001,data/raw/real/PROTEINS/real_PROTEINS_0311.graphml,data/images/real_PROTEINS_0311.png,0.1956521739130435,medium,22,53,1,2,in_distribution_normal,held_out
real_PROTEINS_0312,real,PROTEINS,medium,28,48,{},graphviz_sfdp,1526170798,data/raw/real/PROTEINS/real_PROTEINS_0312.graphml,data/images/real_PROTEINS_0312.png,0.1269841269841269,sparse,22,28,20,6,in_distribution_normal,held_out
real_PROTEINS_0313,real,PROTEINS,small,20,38,{},graphviz_sfdp,1473664887,data/raw/real/PROTEINS/real_PROTEINS_0313.graphml,data/images/real_PROTEINS_0313.png,0.2,medium,16,24,14,4,in_distribution_normal,held_out
real_PROTEINS_0314,real,PROTEINS,small,17,32,{},graphviz_sfdp,2627498285,data/raw/real/PROTEINS/real_PROTEINS_0314.graphml,data/images/real_PROTEINS_0314.png,0.2352941176470588,medium,13,16,16,4,in_distribution_normal,held_out
real_PROTEINS_0315,real,PROTEINS,xlarge,159,314,{},graphviz_sfdp,3514733344,data/raw/real/PROTEINS/real_PROTEINS_0315.graphml,data/images/real_PROTEINS_0315.png,0.0249980097126025,sparse,57,82,232,102,out_of_distribution_size,held_out
real_PROTEINS_0316,real,PROTEINS,small,11,20,{},graphviz_sfdp,4203764131,data/raw/real/PROTEINS/real_PROTEINS_0316.graphml,data/images/real_PROTEINS_0316.png,0.3636363636363636,medium,10,25,5,1,in_distribution_normal,held_out
real_PROTEINS_0317,real,PROTEINS,medium,25,42,{},graphviz_sfdp,4063784875,data/raw/real/PROTEINS/real_PROTEINS_0317.graphml,data/images/real_PROTEINS_0317.png,0.14,sparse,19,24,18,6,in_distribution_normal,held_out
real_PROTEINS_0318,real,PROTEINS,medium,30,61,{},graphviz_sfdp,537532800,data/raw/real/PROTEINS/real_PROTEINS_0318.graphml,data/images/real_PROTEINS_0318.png,0.1402298850574712,sparse,23,41,20,7,in_distribution_normal,held_out
real_PROTEINS_0319,real,PROTEINS,small,22,51,{},graphviz_sfdp,2156898044,data/raw/real/PROTEINS/real_PROTEINS_0319.graphml,data/images/real_PROTEINS_0319.png,0.2207792207792207,medium,21,49,2,1,in_distribution_normal,held_out
real_PROTEINS_0320,real,PROTEINS,large,81,144,{},graphviz_sfdp,3394811606,data/raw/real/PROTEINS/real_PROTEINS_0320.graphml,data/images/real_PROTEINS_0320.png,0.0444444444444444,sparse,64,85,59,17,in_distribution_normal,held_out
real_PROTEINS_0321,real,PROTEINS,medium,38,82,{},graphviz_sfdp,3228050259,data/raw/real/PROTEINS/real_PROTEINS_0321.graphml,data/images/real_PROTEINS_0321.png,0.1166429587482219,sparse,27,43,39,11,in_distribution_normal,held_out
real_PROTEINS_0322,real,PROTEINS,large,94,183,{},graphviz_sfdp,4213692840,data/raw/real/PROTEINS/real_PROTEINS_0322.graphml,data/images/real_PROTEINS_0322.png,0.0418668496911461,sparse,35,41,142,59,in_distribution_normal,held_out
real_PROTEINS_0323,real,PROTEINS,small,12,20,{},graphviz_sfdp,3542970900,data/raw/real/PROTEINS/real_PROTEINS_0323.graphml,data/images/real_PROTEINS_0323.png,0.303030303030303,medium,11,17,3,1,in_distribution_normal,held_out
real_PROTEINS_0324,real,PROTEINS,small,24,46,{},graphviz_sfdp,706651283,data/raw/real/PROTEINS/real_PROTEINS_0324.graphml,data/images/real_PROTEINS_0324.png,0.1666666666666666,medium,20,28,18,4,in_distribution_normal,held_out
real_PROTEINS_0325,real,PROTEINS,medium,36,63,{},graphviz_sfdp,1656841776,data/raw/real/PROTEINS/real_PROTEINS_0325.graphml,data/images/real_PROTEINS_0325.png,0.1,sparse,28,39,24,8,in_distribution_normal,held_out
real_PROTEINS_0326,real,PROTEINS,large,50,102,{},graphviz_sfdp,1508507597,data/raw/real/PROTEINS/real_PROTEINS_0326.graphml,data/images/real_PROTEINS_0326.png,0.0832653061224489,sparse,35,48,54,15,in_distribution_normal,held_out
real_PROTEINS_0327,real,PROTEINS,medium,30,59,{},graphviz_sfdp,3234403521,data/raw/real/PROTEINS/real_PROTEINS_0327.graphml,data/images/real_PROTEINS_0327.png,0.135632183908046,sparse,25,38,21,5,in_distribution_normal,held_out
real_PROTEINS_0328,real,PROTEINS,large,62,125,{},graphviz_sfdp,3246503992,data/raw/real/PROTEINS/real_PROTEINS_0328.graphml,data/images/real_PROTEINS_0328.png,0.0661025912215758,sparse,52,92,33,10,in_distribution_normal,held_out
real_PROTEINS_0329,real,PROTEINS,large,63,148,{},graphviz_sfdp,472700846,data/raw/real/PROTEINS/real_PROTEINS_0329.graphml,data/images/real_PROTEINS_0329.png,0.0757808499743983,sparse,37,51,97,26,in_distribution_normal,held_out
real_PROTEINS_0330,real,PROTEINS,small,22,37,{},graphviz_sfdp,3273010358,data/raw/real/PROTEINS/real_PROTEINS_0330.graphml,data/images/real_PROTEINS_0330.png,0.1601731601731601,medium,19,24,13,3,in_distribution_normal,held_out
real_PROTEINS_0331,real,PROTEINS,medium,32,56,{},graphviz_sfdp,1778813522,data/raw/real/PROTEINS/real_PROTEINS_0331.graphml,data/images/real_PROTEINS_0331.png,0.1129032258064516,sparse,26,38,18,6,in_distribution_normal,held_out
real_PROTEINS_0332,real,PROTEINS,small,17,38,{},graphviz_sfdp,559739619,data/raw/real/PROTEINS/real_PROTEINS_0332.graphml,data/images/real_PROTEINS_0332.png,0.2794117647058823,medium,15,36,2,2,in_distribution_normal,held_out
real_PROTEINS_0333,real,PROTEINS,medium,26,49,{},graphviz_sfdp,4279723950,data/raw/real/PROTEINS/real_PROTEINS_0333.graphml,data/images/real_PROTEINS_0333.png,0.1507692307692307,medium,19,33,16,7,in_distribution_normal,held_out
real_PROTEINS_0334,real,PROTEINS,small,22,48,{},graphviz_sfdp,1317330231,data/raw/real/PROTEINS/real_PROTEINS_0334.graphml,data/images/real_PROTEINS_0334.png,0.2077922077922078,medium,19,37,11,3,in_distribution_normal,held_out
real_PROTEINS_0335,real,PROTEINS,small,14,27,{},graphviz_sfdp,3247296476,data/raw/real/PROTEINS/real_PROTEINS_0335.graphml,data/images/real_PROTEINS_0335.png,0.2967032967032967,medium,14,24,3,0,in_distribution_normal,held_out
real_PROTEINS_0336,real,PROTEINS,small,22,43,{},graphviz_sfdp,1547306006,data/raw/real/PROTEINS/real_PROTEINS_0336.graphml,data/images/real_PROTEINS_0336.png,0.1861471861471861,medium,17,25,18,5,in_distribution_normal,held_out
real_PROTEINS_0337,real,PROTEINS,large,55,97,{},graphviz_sfdp,439904401,data/raw/real/PROTEINS/real_PROTEINS_0337.graphml,data/images/real_PROTEINS_0337.png,0.0653198653198653,sparse,47,64,33,8,in_distribution_normal,held_out
real_PROTEINS_0338,real,PROTEINS,large,50,98,{},graphviz_sfdp,3674825446,data/raw/real/PROTEINS/real_PROTEINS_0338.graphml,data/images/real_PROTEINS_0338.png,0.08,sparse,44,80,18,6,in_distribution_normal,held_out
real_PROTEINS_0339,real,PROTEINS,medium,32,69,{},graphviz_sfdp,401125953,data/raw/real/PROTEINS/real_PROTEINS_0339.graphml,data/images/real_PROTEINS_0339.png,0.1391129032258064,sparse,23,33,36,9,in_distribution_normal,held_out
real_PROTEINS_0340,real,PROTEINS,large,70,141,{},graphviz_sfdp,3132741180,data/raw/real/PROTEINS/real_PROTEINS_0340.graphml,data/images/real_PROTEINS_0340.png,0.0583850931677018,sparse,38,43,98,32,in_distribution_normal,held_out
real_PROTEINS_0341,real,PROTEINS,large,88,210,{},graphviz_sfdp,4281035761,data/raw/real/PROTEINS/real_PROTEINS_0341.graphml,data/images/real_PROTEINS_0341.png,0.054858934169279,sparse,48,63,147,40,in_distribution_normal,held_out
real_PROTEINS_0342,real,PROTEINS,small,16,36,{},graphviz_sfdp,1336826189,data/raw/real/PROTEINS/real_PROTEINS_0342.graphml,data/images/real_PROTEINS_0342.png,0.3,medium,14,25,11,2,in_distribution_normal,held_out
real_PROTEINS_0343,real,PROTEINS,small,18,36,{},graphviz_sfdp,4057812472,data/raw/real/PROTEINS/real_PROTEINS_0343.graphml,data/images/real_PROTEINS_0343.png,0.2352941176470588,medium,16,32,4,2,in_distribution_normal,held_out
real_PROTEINS_0344,real,PROTEINS,large,54,123,{},graphviz_sfdp,3925776743,data/raw/real/PROTEINS/real_PROTEINS_0344.graphml,data/images/real_PROTEINS_0344.png,0.0859538784067086,sparse,47,82,41,7,in_distribution_normal,held_out
real_PROTEINS_0345,real,PROTEINS,small,18,39,{},graphviz_sfdp,776625248,data/raw/real/PROTEINS/real_PROTEINS_0345.graphml,data/images/real_PROTEINS_0345.png,0.2549019607843137,medium,18,35,4,0,in_distribution_normal,held_out
real_PROTEINS_0346,real,PROTEINS,small,14,24,{},graphviz_sfdp,2272030510,data/raw/real/PROTEINS/real_PROTEINS_0346.graphml,data/images/real_PROTEINS_0346.png,0.2637362637362637,medium,14,22,2,0,in_distribution_normal,held_out
real_PROTEINS_0347,real,PROTEINS,small,15,27,{},graphviz_sfdp,3944174824,data/raw/real/PROTEINS/real_PROTEINS_0347.graphml,data/images/real_PROTEINS_0347.png,0.2571428571428571,medium,14,26,1,1,in_distribution_normal,held_out
real_PROTEINS_0348,real,PROTEINS,large,62,121,{},graphviz_sfdp,1581023670,data/raw/real/PROTEINS/real_PROTEINS_0348.graphml,data/images/real_PROTEINS_0348.png,0.0639873083024854,sparse,38,44,77,24,in_distribution_normal,held_out
real_PROTEINS_0349,real,PROTEINS,large,60,89,{},graphviz_sfdp,629746096,data/raw/real/PROTEINS/real_PROTEINS_0349.graphml,data/images/real_PROTEINS_0349.png,0.0502824858757062,sparse,54,67,22,6,in_distribution_normal,held_out
real_PROTEINS_0350,real,PROTEINS,small,24,39,{},graphviz_sfdp,3787767176,data/raw/real/PROTEINS/real_PROTEINS_0350.graphml,data/images/real_PROTEINS_0350.png,0.1413043478260869,sparse,19,27,12,5,in_distribution_normal,held_out
real_PROTEINS_0351,real,PROTEINS,tiny,9,18,{},graphviz_sfdp,2466277439,data/raw/real/PROTEINS/real_PROTEINS_0351.graphml,data/images/real_PROTEINS_0351.png,0.5,dense,9,20,2,0,high_density_clutter,held_out
real_PROTEINS_0352,real,PROTEINS,medium,44,86,{},graphviz_sfdp,787273285,data/raw/real/PROTEINS/real_PROTEINS_0352.graphml,data/images/real_PROTEINS_0352.png,0.0909090909090909,sparse,33,44,42,11,in_distribution_normal,held_out
real_PROTEINS_0353,real,PROTEINS,medium,30,53,{},graphviz_sfdp,1380832709,data/raw/real/PROTEINS/real_PROTEINS_0353.graphml,data/images/real_PROTEINS_0353.png,0.1218390804597701,sparse,25,30,23,5,in_distribution_normal,held_out
real_PROTEINS_0354,real,PROTEINS,medium,48,89,{},graphviz_sfdp,3001178557,data/raw/real/PROTEINS/real_PROTEINS_0354.graphml,data/images/real_PROTEINS_0354.png,0.0789007092198581,sparse,24,25,64,24,in_distribution_normal,held_out
real_PROTEINS_0355,real,PROTEINS,small,20,41,{},graphviz_sfdp,725157211,data/raw/real/PROTEINS/real_PROTEINS_0355.graphml,data/images/real_PROTEINS_0355.png,0.2157894736842105,medium,18,32,9,2,in_distribution_normal,held_out
real_PROTEINS_0356,real,PROTEINS,medium,29,57,{},graphviz_sfdp,1280736293,data/raw/real/PROTEINS/real_PROTEINS_0356.graphml,data/images/real_PROTEINS_0356.png,0.1403940886699507,sparse,23,34,23,6,in_distribution_normal,held_out
real_PROTEINS_0357,real,PROTEINS,medium,42,75,{},graphviz_sfdp,969096690,data/raw/real/PROTEINS/real_PROTEINS_0357.graphml,data/images/real_PROTEINS_0357.png,0.0871080139372822,sparse,32,43,32,10,in_distribution_normal,held_out
real_PROTEINS_0358,real,PROTEINS,small,12,23,{},graphviz_sfdp,1153192681,data/raw/real/PROTEINS/real_PROTEINS_0358.graphml,data/images/real_PROTEINS_0358.png,0.3484848484848485,medium,11,20,3,1,in_distribution_normal,held_out
real_PROTEINS_0359,real,PROTEINS,medium,27,61,{},graphviz_sfdp,1921239276,data/raw/real/PROTEINS/real_PROTEINS_0359.graphml,data/images/real_PROTEINS_0359.png,0.1737891737891738,medium,21,44,17,6,in_distribution_normal,held_out
real_PROTEINS_0360,real,PROTEINS,medium,38,88,{},graphviz_sfdp,4052938912,data/raw/real/PROTEINS/real_PROTEINS_0360.graphml,data/images/real_PROTEINS_0360.png,0.1251778093883357,sparse,34,61,27,4,in_distribution_normal,held_out
real_PROTEINS_0361,real,PROTEINS,small,23,52,{},graphviz_sfdp,3719070161,data/raw/real/PROTEINS/real_PROTEINS_0361.graphml,data/images/real_PROTEINS_0361.png,0.2055335968379446,medium,21,41,11,2,in_distribution_normal,held_out
real_PROTEINS_0362,real,PROTEINS,xlarge,101,168,{},graphviz_sfdp,426493727,data/raw/real/PROTEINS/real_PROTEINS_0362.graphml,data/images/real_PROTEINS_0362.png,0.0332673267326732,sparse,61,91,77,40,out_of_distribution_size,held_out
real_PROTEINS_0363,real,PROTEINS,large,50,91,{},graphviz_sfdp,4130607757,data/raw/real/PROTEINS/real_PROTEINS_0363.graphml,data/images/real_PROTEINS_0363.png,0.0742857142857142,sparse,36,44,47,14,in_distribution_normal,held_out
real_PROTEINS_0364,real,PROTEINS,small,21,47,{},graphviz_sfdp,1735224328,data/raw/real/PROTEINS/real_PROTEINS_0364.graphml,data/images/real_PROTEINS_0364.png,0.2238095238095238,medium,20,39,8,1,in_distribution_normal,held_out
real_PROTEINS_0365,real,PROTEINS,medium,26,45,{},graphviz_sfdp,3504155706,data/raw/real/PROTEINS/real_PROTEINS_0365.graphml,data/images/real_PROTEINS_0365.png,0.1384615384615384,sparse,19,26,19,7,in_distribution_normal,held_out
real_PROTEINS_0366,real,PROTEINS,tiny,8,16,{},graphviz_sfdp,1566143085,data/raw/real/PROTEINS/real_PROTEINS_0366.graphml,data/images/real_PROTEINS_0366.png,0.5714285714285714,dense,7,16,0,1,high_density_clutter,held_out
real_PROTEINS_0367,real,PROTEINS,small,23,40,{},graphviz_sfdp,1286171336,data/raw/real/PROTEINS/real_PROTEINS_0367.graphml,data/images/real_PROTEINS_0367.png,0.1581027667984189,medium,19,26,14,4,in_distribution_normal,held_out
real_PROTEINS_0368,real,PROTEINS,small,18,32,{},graphviz_sfdp,192901916,data/raw/real/PROTEINS/real_PROTEINS_0368.graphml,data/images/real_PROTEINS_0368.png,0.2091503267973856,medium,17,31,1,1,in_distribution_normal,held_out
real_PROTEINS_0369,real,PROTEINS,medium,27,49,{},graphviz_sfdp,335997626,data/raw/real/PROTEINS/real_PROTEINS_0369.graphml,data/images/real_PROTEINS_0369.png,0.1396011396011396,sparse,21,25,24,6,in_distribution_normal,held_out
real_PROTEINS_0370,real,PROTEINS,medium,32,57,{},graphviz_sfdp,2085913097,data/raw/real/PROTEINS/real_PROTEINS_0370.graphml,data/images/real_PROTEINS_0370.png,0.1149193548387096,sparse,22,29,28,10,in_distribution_normal,held_out
real_PROTEINS_0371,real,PROTEINS,medium,48,74,{},graphviz_sfdp,3921690963,data/raw/real/PROTEINS/real_PROTEINS_0371.graphml,data/images/real_PROTEINS_0371.png,0.0656028368794326,sparse,43,63,11,5,in_distribution_normal,held_out
real_PROTEINS_0372,real,PROTEINS,large,52,99,{},graphviz_sfdp,3677016941,data/raw/real/PROTEINS/real_PROTEINS_0372.graphml,data/images/real_PROTEINS_0372.png,0.0746606334841629,sparse,39,58,41,13,in_distribution_normal,held_out
real_PROTEINS_0373,real,PROTEINS,small,15,25,{},graphviz_sfdp,1088756191,data/raw/real/PROTEINS/real_PROTEINS_0373.graphml,data/images/real_PROTEINS_0373.png,0.238095238095238,medium,13,23,2,2,in_distribution_normal,held_out
real_PROTEINS_0374,real,PROTEINS,medium,31,52,{},graphviz_sfdp,2500256693,data/raw/real/PROTEINS/real_PROTEINS_0374.graphml,data/images/real_PROTEINS_0374.png,0.1118279569892473,sparse,23,25,27,8,in_distribution_normal,held_out
real_PROTEINS_0375,real,PROTEINS,xlarge,125,214,{},graphviz_sfdp,2903731902,data/raw/real/PROTEINS/real_PROTEINS_0375.graphml,data/images/real_PROTEINS_0375.png,0.0276129032258064,sparse,67,97,117,58,out_of_distribution_size,held_out
real_PROTEINS_0376,real,PROTEINS,medium,27,60,{},graphviz_sfdp,2743257412,data/raw/real/PROTEINS/real_PROTEINS_0376.graphml,data/images/real_PROTEINS_0376.png,0.1709401709401709,medium,23,45,15,4,in_distribution_normal,held_out
real_PROTEINS_0377,real,PROTEINS,medium,34,80,{},graphviz_sfdp,1027939561,data/raw/real/PROTEINS/real_PROTEINS_0377.graphml,data/images/real_PROTEINS_0377.png,0.142602495543672,sparse,28,65,15,6,in_distribution_normal,held_out
real_PROTEINS_0378,real,PROTEINS,large,82,171,{},graphviz_sfdp,2109422501,data/raw/real/PROTEINS/real_PROTEINS_0378.graphml,data/images/real_PROTEINS_0378.png,0.051490514905149,sparse,34,41,130,48,in_distribution_normal,held_out
real_PROTEINS_0379,real,PROTEINS,medium,32,78,{},graphviz_sfdp,828033895,data/raw/real/PROTEINS/real_PROTEINS_0379.graphml,data/images/real_PROTEINS_0379.png,0.157258064516129,medium,29,61,17,3,in_distribution_normal,held_out
real_PROTEINS_0380,real,PROTEINS,medium,37,86,{},graphviz_sfdp,1945560186,data/raw/real/PROTEINS/real_PROTEINS_0380.graphml,data/images/real_PROTEINS_0380.png,0.1291291291291291,sparse,34,72,14,3,in_distribution_normal,held_out
real_PROTEINS_0381,real,PROTEINS,tiny,8,13,{},graphviz_sfdp,1711144546,data/raw/real/PROTEINS/real_PROTEINS_0381.graphml,data/images/real_PROTEINS_0381.png,0.4642857142857143,dense,8,13,0,0,high_density_clutter,held_out
real_PROTEINS_0382,real,PROTEINS,large,69,138,{},graphviz_sfdp,951087637,data/raw/real/PROTEINS/real_PROTEINS_0382.graphml,data/images/real_PROTEINS_0382.png,0.0588235294117647,sparse,52,75,63,17,in_distribution_normal,held_out
real_PROTEINS_0383,real,PROTEINS,small,21,42,{},graphviz_sfdp,2202136090,data/raw/real/PROTEINS/real_PROTEINS_0383.graphml,data/images/real_PROTEINS_0383.png,0.2,medium,17,29,13,4,in_distribution_normal,held_out
real_PROTEINS_0384,real,PROTEINS,medium,32,64,{},graphviz_sfdp,1442428649,data/raw/real/PROTEINS/real_PROTEINS_0384.graphml,data/images/real_PROTEINS_0384.png,0.1290322580645161,sparse,24,40,24,8,in_distribution_normal,held_out
real_PROTEINS_0385,real,PROTEINS,medium,34,58,{},graphviz_sfdp,1937836868,data/raw/real/PROTEINS/real_PROTEINS_0385.graphml,data/images/real_PROTEINS_0385.png,0.1033868092691622,sparse,26,33,25,8,in_distribution_normal,held_out
real_PROTEINS_0386,real,PROTEINS,medium,25,59,{},graphviz_sfdp,3369126008,data/raw/real/PROTEINS/real_PROTEINS_0386.graphml,data/images/real_PROTEINS_0386.png,0.1966666666666666,medium,23,56,3,2,in_distribution_normal,held_out
real_PROTEINS_0387,real,PROTEINS,large,72,160,{},graphviz_sfdp,2433651531,data/raw/real/PROTEINS/real_PROTEINS_0387.graphml,data/images/real_PROTEINS_0387.png,0.0625978090766823,sparse,43,54,106,29,in_distribution_normal,held_out
real_PROTEINS_0388,real,PROTEINS,small,23,45,{},graphviz_sfdp,3393081144,data/raw/real/PROTEINS/real_PROTEINS_0388.graphml,data/images/real_PROTEINS_0388.png,0.1778656126482213,medium,17,27,18,6,in_distribution_normal,held_out
real_PROTEINS_0389,real,PROTEINS,medium,25,43,{},graphviz_sfdp,3374940850,data/raw/real/PROTEINS/real_PROTEINS_0389.graphml,data/images/real_PROTEINS_0389.png,0.1433333333333333,sparse,21,30,13,4,in_distribution_normal,held_out
real_PROTEINS_0390,real,PROTEINS,small,23,43,{},graphviz_sfdp,1749440187,data/raw/real/PROTEINS/real_PROTEINS_0390.graphml,data/images/real_PROTEINS_0390.png,0.1699604743083003,medium,21,30,13,2,in_distribution_normal,held_out
real_PROTEINS_0391,real,PROTEINS,small,23,47,{},graphviz_sfdp,723351269,data/raw/real/PROTEINS/real_PROTEINS_0391.graphml,data/images/real_PROTEINS_0391.png,0.1857707509881423,medium,20,54,7,3,in_distribution_normal,held_out
real_PROTEINS_0392,real,PROTEINS,medium,27,61,{},graphviz_sfdp,3196206964,data/raw/real/PROTEINS/real_PROTEINS_0392.graphml,data/images/real_PROTEINS_0392.png,0.1737891737891738,medium,23,45,16,4,in_distribution_normal,held_out
real_PROTEINS_0393,real,PROTEINS,medium,36,65,{},graphviz_sfdp,3808826936,data/raw/real/PROTEINS/real_PROTEINS_0393.graphml,data/images/real_PROTEINS_0393.png,0.1031746031746031,sparse,31,47,18,5,in_distribution_normal,held_out
