graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split,ink_fraction,diameter,avg_clustering,is_connected
real_PROTEINS_0439,real,PROTEINS,large,85,180,{},graphviz_sfdp,3897493009,data/raw/real/PROTEINS/real_PROTEINS_0439.graphml,data/images/real_PROTEINS_0439.png,0.0504201680672268,sparse,70,133,47,15,in_distribution_normal,held_out,0.15856186224489796,18,0.20218487394957985,True
real_PROTEINS_0440,real,PROTEINS,small,14,26,{},graphviz_sfdp,1505673674,data/raw/real/PROTEINS/real_PROTEINS_0440.graphml,data/images/real_PROTEINS_0440.png,0.2857142857142857,medium,13,28,2,1,in_distribution_normal,held_out,0.1421795280612245,6,0.680952380952381,True
real_PROTEINS_0441,real,PROTEINS,medium,48,93,{},graphviz_sfdp,2027273774,data/raw/real/PROTEINS/real_PROTEINS_0441.graphml,data/images/real_PROTEINS_0441.png,0.0824468085106382,sparse,41,58,35,7,in_distribution_normal,held_out,0.1338488520408163,17,0.27152777777777776,True
real_PROTEINS_0442,real,PROTEINS,medium,46,91,{},graphviz_sfdp,2684894479,data/raw/real/PROTEINS/real_PROTEINS_0442.graphml,data/images/real_PROTEINS_0442.png,0.0879227053140096,sparse,44,79,12,2,in_distribution_normal,held_out,0.1446109693877551,13,0.4384057971014493,True
real_PROTEINS_0443,real,PROTEINS,small,12,20,{},graphviz_sfdp,3457734013,data/raw/real/PROTEINS/real_PROTEINS_0443.graphml,data/images/real_PROTEINS_0443.png,0.303030303030303,medium,10,20,0,2,in_distribution_normal,held_out,0.1405652104591837,6,0.7277777777777777,True
real_PROTEINS_0444,real,PROTEINS,small,19,34,{},graphviz_sfdp,3913349349,data/raw/real/PROTEINS/real_PROTEINS_0444.graphml,data/images/real_PROTEINS_0444.png,0.1988304093567251,medium,17,31,3,2,in_distribution_normal,held_out,0.13811383928571427,8,0.7000000000000001,True
real_PROTEINS_0445,real,PROTEINS,small,23,38,{},graphviz_sfdp,3303604300,data/raw/real/PROTEINS/real_PROTEINS_0445.graphml,data/images/real_PROTEINS_0445.png,0.150197628458498,medium,18,27,11,5,in_distribution_normal,held_out,0.13151705994897958,12,0.6231884057971014,True
real_PROTEINS_0446,real,PROTEINS,small,10,17,{},graphviz_sfdp,736570231,data/raw/real/PROTEINS/real_PROTEINS_0446.graphml,data/images/real_PROTEINS_0446.png,0.3777777777777777,medium,10,17,0,0,in_distribution_normal,held_out,0.1314971301020408,4,0.7666666666666667,True
real_PROTEINS_0447,real,PROTEINS,medium,35,64,{},graphviz_sfdp,948481530,data/raw/real/PROTEINS/real_PROTEINS_0447.graphml,data/images/real_PROTEINS_0447.png,0.107563025210084,sparse,23,30,34,12,in_distribution_normal,held_out,0.12326610331632654,17,0.6504761904761904,True
real_PROTEINS_0448,real,PROTEINS,small,22,39,{},graphviz_sfdp,2033341328,data/raw/real/PROTEINS/real_PROTEINS_0448.graphml,data/images/real_PROTEINS_0448.png,0.1688311688311688,medium,17,24,15,5,in_distribution_normal,held_out,0.1259167729591837,12,0.6378787878787878,True
real_PROTEINS_0449,real,PROTEINS,small,23,38,{},graphviz_sfdp,4035319398,data/raw/real/PROTEINS/real_PROTEINS_0449.graphml,data/images/real_PROTEINS_0449.png,0.150197628458498,medium,16,23,15,7,in_distribution_normal,held_out,0.12743144132653061,13,0.6231884057971014,True
real_PROTEINS_0450,real,PROTEINS,small,11,19,{},graphviz_sfdp,3717726068,data/raw/real/PROTEINS/real_PROTEINS_0450.graphml,data/images/real_PROTEINS_0450.png,0.3454545454545454,medium,11,18,1,0,in_distribution_normal,held_out,0.1318957270408163,5,0.712121212121212,True
real_PROTEINS_0451,real,PROTEINS,tiny,4,6,{},graphviz_sfdp,3864429093,data/raw/real/PROTEINS/real_PROTEINS_0451.graphml,data/images/real_PROTEINS_0451.png,1.0,dense,5,6,0,1,high_density_clutter,held_out,0.1083984375,1,1.0,True
real_PROTEINS_0452,real,PROTEINS,medium,31,63,{},graphviz_sfdp,2186675,data/raw/real/PROTEINS/real_PROTEINS_0452.graphml,data/images/real_PROTEINS_0452.png,0.1354838709677419,sparse,23,33,30,8,in_distribution_normal,held_out,0.12806919642857142,14,0.5655913978494623,True
real_PROTEINS_0453,real,PROTEINS,medium,29,55,{},graphviz_sfdp,2682255089,data/raw/real/PROTEINS/real_PROTEINS_0453.graphml,data/images/real_PROTEINS_0453.png,0.1354679802955665,sparse,23,47,8,6,in_distribution_normal,held_out,0.14536830357142858,14,0.5655172413793103,True
real_PROTEINS_0454,real,PROTEINS,medium,30,58,{},graphviz_sfdp,3811515826,data/raw/real/PROTEINS/real_PROTEINS_0454.graphml,data/images/real_PROTEINS_0454.png,0.1333333333333333,sparse,21,36,22,9,in_distribution_normal,held_out,0.1327527104591837,7,0.41444444444444445,True
real_PROTEINS_0455,real,PROTEINS,medium,30,58,{},graphviz_sfdp,1458123180,data/raw/real/PROTEINS/real_PROTEINS_0455.graphml,data/images/real_PROTEINS_0455.png,0.1333333333333333,sparse,27,38,20,3,in_distribution_normal,held_out,0.13095902423469388,9,0.5144444444444445,True
real_PROTEINS_0456,real,PROTEINS,small,15,26,{},graphviz_sfdp,2777651218,data/raw/real/PROTEINS/real_PROTEINS_0456.graphml,data/images/real_PROTEINS_0456.png,0.2476190476190476,medium,14,25,1,1,in_distribution_normal,held_out,0.1366390306122449,7,0.7044444444444444,True
real_PROTEINS_0457,real,PROTEINS,medium,31,56,{},graphviz_sfdp,1677423710,data/raw/real/PROTEINS/real_PROTEINS_0457.graphml,data/images/real_PROTEINS_0457.png,0.1204301075268817,sparse,24,31,25,7,in_distribution_normal,held_out,0.12416294642857142,16,0.6075268817204301,True
real_PROTEINS_0458,real,PROTEINS,large,82,181,{},graphviz_sfdp,3979647252,data/raw/real/PROTEINS/real_PROTEINS_0458.graphml,data/images/real_PROTEINS_0458.png,0.0545016561276723,sparse,57,82,99,25,in_distribution_normal,held_out,0.1314373405612245,16,0.26951219512195124,True
real_PROTEINS_0459,real,PROTEINS,medium,29,50,{},graphviz_sfdp,2376124931,data/raw/real/PROTEINS/real_PROTEINS_0459.graphml,data/images/real_PROTEINS_0459.png,0.1231527093596059,sparse,19,27,23,10,in_distribution_normal,held_out,0.12464126275510204,16,0.6229885057471264,True
real_PROTEINS_0460,real,PROTEINS,large,84,177,{},graphviz_sfdp,1684836140,data/raw/real/PROTEINS/real_PROTEINS_0460.graphml,data/images/real_PROTEINS_0460.png,0.0507745266781411,sparse,60,81,96,24,in_distribution_normal,held_out,0.1210140306122449,29,0.24665532879818594,True
real_PROTEINS_0461,real,PROTEINS,large,85,158,{},graphviz_sfdp,3407701153,data/raw/real/PROTEINS/real_PROTEINS_0461.graphml,data/images/real_PROTEINS_0461.png,0.0442577030812324,sparse,65,96,62,20,in_distribution_normal,held_out,0.13478555484693877,20,0.15843137254901962,True
real_PROTEINS_0462,real,PROTEINS,medium,40,76,{},graphviz_sfdp,1023149575,data/raw/real/PROTEINS/real_PROTEINS_0462.graphml,data/images/real_PROTEINS_0462.png,0.0974358974358974,sparse,34,59,17,6,in_distribution_normal,held_out,0.14604591836734693,13,0.3119047619047619,True
real_PROTEINS_0463,real,PROTEINS,small,21,45,{},graphviz_sfdp,2671556938,data/raw/real/PROTEINS/real_PROTEINS_0463.graphml,data/images/real_PROTEINS_0463.png,0.2142857142857142,medium,18,47,2,3,in_distribution_normal,held_out,0.14927455357142858,8,0.5746031746031746,True
real_PROTEINS_0464,real,PROTEINS,large,75,148,{},graphviz_sfdp,3817914460,data/raw/real/PROTEINS/real_PROTEINS_0464.graphml,data/images/real_PROTEINS_0464.png,0.0533333333333333,sparse,37,43,105,38,in_distribution_normal,held_out,0.10688376913265306,22,0.3813333333333333,True
real_PROTEINS_0465,real,PROTEINS,small,24,50,{},graphviz_sfdp,2146410959,data/raw/real/PROTEINS/real_PROTEINS_0465.graphml,data/images/real_PROTEINS_0465.png,0.181159420289855,medium,17,39,11,7,in_distribution_normal,held_out,0.14612563775510204,9,0.6097222222222222,True
real_PROTEINS_0466,real,PROTEINS,large,71,123,{},graphviz_sfdp,1342292511,data/raw/real/PROTEINS/real_PROTEINS_0466.graphml,data/images/real_PROTEINS_0466.png,0.049496981891348,sparse,42,44,79,29,in_distribution_normal,held_out,0.10616629464285714,41,0.5816901408450704,True
real_PROTEINS_0467,real,PROTEINS,large,80,142,{},graphviz_sfdp,3527124079,data/raw/real/PROTEINS/real_PROTEINS_0467.graphml,data/images/real_PROTEINS_0467.png,0.0449367088607594,sparse,67,101,41,13,in_distribution_normal,held_out,0.14403300382653061,16,0.11915854978354978,True
real_PROTEINS_0468,real,PROTEINS,large,70,124,{},graphviz_sfdp,3812267579,data/raw/real/PROTEINS/real_PROTEINS_0468.graphml,data/images/real_PROTEINS_0468.png,0.0513457556935817,sparse,43,51,73,27,in_distribution_normal,held_out,0.10953443877551021,32,0.0880952380952381,True
real_PROTEINS_0469,real,PROTEINS,medium,39,79,{},graphviz_sfdp,1826913787,data/raw/real/PROTEINS/real_PROTEINS_0469.graphml,data/images/real_PROTEINS_0469.png,0.1066126855600539,sparse,25,36,43,14,in_distribution_normal,held_out,0.12958386479591838,12,0.4299145299145299,True
real_PROTEINS_0470,real,PROTEINS,medium,35,70,{},graphviz_sfdp,407088791,data/raw/real/PROTEINS/real_PROTEINS_0470.graphml,data/images/real_PROTEINS_0470.png,0.1176470588235294,sparse,32,42,28,3,in_distribution_normal,held_out,0.12587691326530612,15,0.6923809523809524,True
real_PROTEINS_0471,real,PROTEINS,large,86,170,{},graphviz_sfdp,3282698107,data/raw/real/PROTEINS/real_PROTEINS_0471.graphml,data/images/real_PROTEINS_0471.png,0.0465116279069767,sparse,49,56,114,37,in_distribution_normal,held_out,0.11079001913265306,19,0.5908637873754153,False
real_PROTEINS_0472,real,PROTEINS,medium,37,66,{},graphviz_sfdp,195165659,data/raw/real/PROTEINS/real_PROTEINS_0472.graphml,data/images/real_PROTEINS_0472.png,0.0990990990990991,sparse,23,26,40,14,in_distribution_normal,held_out,0.11662946428571429,21,0.5513513513513513,True
real_PROTEINS_0473,real,PROTEINS,small,12,23,{},graphviz_sfdp,2886926652,data/raw/real/PROTEINS/real_PROTEINS_0473.graphml,data/images/real_PROTEINS_0473.png,0.3484848484848485,medium,11,26,3,1,in_distribution_normal,held_out,0.14188058035714285,5,0.7166666666666667,True
real_PROTEINS_0474,real,PROTEINS,small,20,35,{},graphviz_sfdp,884788327,data/raw/real/PROTEINS/real_PROTEINS_0474.graphml,data/images/real_PROTEINS_0474.png,0.1842105263157894,medium,18,26,9,2,in_distribution_normal,held_out,0.13239397321428573,9,0.745,True
real_PROTEINS_0475,real,PROTEINS,small,23,42,{},graphviz_sfdp,3947799928,data/raw/real/PROTEINS/real_PROTEINS_0475.graphml,data/images/real_PROTEINS_0475.png,0.1660079051383399,medium,19,27,15,4,in_distribution_normal,held_out,0.1291454081632653,11,0.6318840579710144,True
real_PROTEINS_0476,real,PROTEINS,xlarge,180,299,{},graphviz_sfdp,865945946,data/raw/real/PROTEINS/real_PROTEINS_0476.graphml,data/images/real_PROTEINS_0476.png,0.0185599006828057,sparse,58,74,225,122,out_of_distribution_size,held_out,0.11435746173469388,38,0.10722222222222223,True
real_PROTEINS_0477,real,PROTEINS,large,59,120,{},graphviz_sfdp,1164146885,data/raw/real/PROTEINS/real_PROTEINS_0477.graphml,data/images/real_PROTEINS_0477.png,0.0701344243132671,sparse,29,33,87,30,in_distribution_normal,held_out,0.10098453443877552,25,0.5491525423728814,True
real_PROTEINS_0478,real,PROTEINS,small,22,42,{},graphviz_sfdp,3878254318,data/raw/real/PROTEINS/real_PROTEINS_0478.graphml,data/images/real_PROTEINS_0478.png,0.1818181818181818,medium,19,34,8,3,in_distribution_normal,held_out,0.13839285714285715,9,0.6227272727272727,True
real_PROTEINS_0479,real,PROTEINS,small,19,39,{},graphviz_sfdp,828962548,data/raw/real/PROTEINS/real_PROTEINS_0479.graphml,data/images/real_PROTEINS_0479.png,0.2280701754385964,medium,16,29,10,3,in_distribution_normal,held_out,0.1404655612244898,7,0.6736842105263158,True
real_PROTEINS_0480,real,PROTEINS,medium,34,58,{},graphviz_sfdp,2503659324,data/raw/real/PROTEINS/real_PROTEINS_0480.graphml,data/images/real_PROTEINS_0480.png,0.1033868092691622,sparse,28,48,10,6,in_distribution_normal,held_out,0.1412627551020408,14,0.18725490196078431,True
real_PROTEINS_0481,real,PROTEINS,xlarge,116,234,{},graphviz_sfdp,2683142546,data/raw/real/PROTEINS/real_PROTEINS_0481.graphml,data/images/real_PROTEINS_0481.png,0.0350824587706146,sparse,61,75,159,55,out_of_distribution_size,held_out,0.11497528698979592,32,0.39708538587848935,True
real_PROTEINS_0482,real,PROTEINS,medium,44,86,{},graphviz_sfdp,2689568565,data/raw/real/PROTEINS/real_PROTEINS_0482.graphml,data/images/real_PROTEINS_0482.png,0.0909090909090909,sparse,28,33,53,16,in_distribution_normal,held_out,0.11870216836734694,19,0.5926406926406926,True
real_PROTEINS_0483,real,PROTEINS,small,16,32,{},graphviz_sfdp,3515956623,data/raw/real/PROTEINS/real_PROTEINS_0483.graphml,data/images/real_PROTEINS_0483.png,0.2666666666666666,medium,15,35,3,1,in_distribution_normal,held_out,0.1446906887755102,5,0.39999999999999997,True
real_PROTEINS_0484,real,PROTEINS,medium,38,79,{},graphviz_sfdp,4119077113,data/raw/real/PROTEINS/real_PROTEINS_0484.graphml,data/images/real_PROTEINS_0484.png,0.112375533428165,sparse,25,31,48,13,in_distribution_normal,held_out,0.11928013392857142,16,0.6131578947368421,True
real_PROTEINS_0485,real,PROTEINS,large,55,104,{},graphviz_sfdp,2058084377,data/raw/real/PROTEINS/real_PROTEINS_0485.graphml,data/images/real_PROTEINS_0485.png,0.07003367003367,sparse,31,38,66,24,in_distribution_normal,held_out,0.11429767219387756,21,0.17575757575757575,True
real_PROTEINS_0486,real,PROTEINS,medium,27,57,{},graphviz_sfdp,546508739,data/raw/real/PROTEINS/real_PROTEINS_0486.graphml,data/images/real_PROTEINS_0486.png,0.1623931623931624,medium,26,40,17,1,in_distribution_normal,held_out,0.13420758928571427,6,0.44832451499118164,True
real_PROTEINS_0487,real,PROTEINS,small,17,34,{},graphviz_sfdp,776207823,data/raw/real/PROTEINS/real_PROTEINS_0487.graphml,data/images/real_PROTEINS_0487.png,0.25,medium,15,28,6,2,in_distribution_normal,held_out,0.14174107142857142,7,0.7535014005602241,True
real_PROTEINS_0488,real,PROTEINS,large,59,104,{},graphviz_sfdp,875132385,data/raw/real/PROTEINS/real_PROTEINS_0488.graphml,data/images/real_PROTEINS_0488.png,0.0607831677381648,sparse,53,93,11,6,in_distribution_normal,held_out,0.14393335459183673,12,0.18531073446327684,True
real_PROTEINS_0489,real,PROTEINS,xlarge,148,283,{},graphviz_sfdp,2558796529,data/raw/real/PROTEINS/real_PROTEINS_0489.graphml,data/images/real_PROTEINS_0489.png,0.0260158117300974,sparse,98,164,119,50,out_of_distribution_size,held_out,0.14893574617346939,30,0.15392535392535392,True
real_PROTEINS_0490,real,PROTEINS,large,84,162,{},graphviz_sfdp,2249924124,data/raw/real/PROTEINS/real_PROTEINS_0490.graphml,data/images/real_PROTEINS_0490.png,0.0464716006884681,sparse,57,75,87,27,in_distribution_normal,held_out,0.1290656887755102,25,0.22698412698412698,True
real_PROTEINS_0491,real,PROTEINS,medium,41,72,{},graphviz_sfdp,1531539093,data/raw/real/PROTEINS/real_PROTEINS_0491.graphml,data/images/real_PROTEINS_0491.png,0.0878048780487804,sparse,35,47,25,6,in_distribution_normal,held_out,0.13486527423469388,17,0.26666666666666666,True
real_PROTEINS_0492,real,PROTEINS,xlarge,157,283,{},graphviz_sfdp,3908310662,data/raw/real/PROTEINS/real_PROTEINS_0492.graphml,data/images/real_PROTEINS_0492.png,0.0231095868038543,sparse,80,118,165,77,out_of_distribution_size,held_out,0.13309151785714285,26,0.22474977252047315,True
real_PROTEINS_0493,real,PROTEINS,large,50,103,{},graphviz_sfdp,3143331928,data/raw/real/PROTEINS/real_PROTEINS_0493.graphml,data/images/real_PROTEINS_0493.png,0.0840816326530612,sparse,33,45,58,17,in_distribution_normal,held_out,0.13205516581632654,16,0.322,True
real_PROTEINS_0494,real,PROTEINS,xlarge,151,223,{},graphviz_sfdp,3570527936,data/raw/real/PROTEINS/real_PROTEINS_0494.graphml,data/images/real_PROTEINS_0494.png,0.019690949227373,sparse,79,107,116,72,out_of_distribution_size,held_out,0.13396843112244897,16,0.10406811731315042,True
real_PROTEINS_0495,real,PROTEINS,medium,30,51,{},graphviz_sfdp,2878356230,data/raw/real/PROTEINS/real_PROTEINS_0495.graphml,data/images/real_PROTEINS_0495.png,0.1172413793103448,sparse,20,24,27,10,in_distribution_normal,held_out,0.11884167729591837,17,0.5777777777777777,True
real_PROTEINS_0496,real,PROTEINS,small,21,43,{},graphviz_sfdp,723190579,data/raw/real/PROTEINS/real_PROTEINS_0496.graphml,data/images/real_PROTEINS_0496.png,0.2047619047619047,medium,19,34,9,2,in_distribution_normal,held_out,0.13699776785714285,7,0.6,True
real_PROTEINS_0497,real,PROTEINS,xlarge,126,288,{},graphviz_sfdp,333588881,data/raw/real/PROTEINS/real_PROTEINS_0497.graphml,data/images/real_PROTEINS_0497.png,0.0365714285714285,sparse,83,97,191,43,out_of_distribution_size,held_out,0.13885124362244897,8,0.536432350718065,False
real_PROTEINS_0498,real,PROTEINS,medium,27,51,{},graphviz_sfdp,775413539,data/raw/real/PROTEINS/real_PROTEINS_0498.graphml,data/images/real_PROTEINS_0498.png,0.1452991452991453,sparse,23,30,21,4,in_distribution_normal,held_out,0.12440210459183673,14,0.6617283950617284,True
real_PROTEINS_0499,real,PROTEINS,medium,27,51,{},graphviz_sfdp,3266131941,data/raw/real/PROTEINS/real_PROTEINS_0499.graphml,data/images/real_PROTEINS_0499.png,0.1452991452991453,sparse,23,30,21,4,in_distribution_normal,held_out,0.12440210459183673,14,0.6617283950617284,True
real_PROTEINS_0500,real,PROTEINS,large,98,178,{},graphviz_sfdp,2444113845,data/raw/real/PROTEINS/real_PROTEINS_0500.graphml,data/images/real_PROTEINS_0500.png,0.0374500315590153,sparse,46,52,126,52,in_distribution_normal,held_out,0.10696348852040816,39,0.22142857142857142,True
real_PROTEINS_0501,real,PROTEINS,medium,43,75,{},graphviz_sfdp,3399253343,data/raw/real/PROTEINS/real_PROTEINS_0501.graphml,data/images/real_PROTEINS_0501.png,0.0830564784053156,sparse,28,36,39,15,in_distribution_normal,held_out,0.11876195790816327,23,0.5984496124031008,True
real_PROTEINS_0502,real,PROTEINS,small,23,42,{},graphviz_sfdp,758163838,data/raw/real/PROTEINS/real_PROTEINS_0502.graphml,data/images/real_PROTEINS_0502.png,0.1660079051383399,medium,18,27,15,5,in_distribution_normal,held_out,0.12942442602040816,11,0.6231884057971014,True
real_PROTEINS_0503,real,PROTEINS,large,80,155,{},graphviz_sfdp,84386999,data/raw/real/PROTEINS/real_PROTEINS_0503.graphml,data/images/real_PROTEINS_0503.png,0.0490506329113924,sparse,45,62,93,35,in_distribution_normal,held_out,0.12440210459183673,24,0.2588690476190476,True
real_PROTEINS_0504,real,PROTEINS,medium,30,50,{},graphviz_sfdp,2956552969,data/raw/real/PROTEINS/real_PROTEINS_0504.graphml,data/images/real_PROTEINS_0504.png,0.1149425287356321,sparse,24,37,13,6,in_distribution_normal,held_out,0.1346061862244898,12,0.1811111111111111,True
real_PROTEINS_0505,real,PROTEINS,large,52,86,{},graphviz_sfdp,380324881,data/raw/real/PROTEINS/real_PROTEINS_0505.graphml,data/images/real_PROTEINS_0505.png,0.0648567119155354,sparse,34,44,42,18,in_distribution_normal,held_out,0.12743144132653061,12,0.18846153846153843,True
real_PROTEINS_0506,real,PROTEINS,tiny,9,16,{},graphviz_sfdp,2863585692,data/raw/real/PROTEINS/real_PROTEINS_0506.graphml,data/images/real_PROTEINS_0506.png,0.4444444444444444,dense,9,18,2,0,high_density_clutter,held_out,0.1337292729591837,3,0.8037037037037037,True
real_PROTEINS_0507,real,PROTEINS,small,22,39,{},graphviz_sfdp,948092143,data/raw/real/PROTEINS/real_PROTEINS_0507.graphml,data/images/real_PROTEINS_0507.png,0.1688311688311688,medium,20,33,6,2,in_distribution_normal,held_out,0.13600127551020408,12,0.6212121212121212,True
real_PROTEINS_0508,real,PROTEINS,large,56,142,{},graphviz_sfdp,291609530,data/raw/real/PROTEINS/real_PROTEINS_0508.graphml,data/images/real_PROTEINS_0508.png,0.0922077922077922,sparse,43,92,50,13,in_distribution_normal,held_out,0.15473533163265307,14,0.4333333333333333,True
real_PROTEINS_0509,real,PROTEINS,medium,32,59,{},graphviz_sfdp,4119858204,data/raw/real/PROTEINS/real_PROTEINS_0509.graphml,data/images/real_PROTEINS_0509.png,0.1189516129032258,sparse,27,35,24,5,in_distribution_normal,held_out,0.12880660076530612,13,0.125,True
real_PROTEINS_0510,real,PROTEINS,large,66,123,{},graphviz_sfdp,738806468,data/raw/real/PROTEINS/real_PROTEINS_0510.graphml,data/images/real_PROTEINS_0510.png,0.0573426573426573,sparse,44,60,63,22,in_distribution_normal,held_out,0.12783003826530612,17,0.31565656565656564,True
